DATA QUALITY REPORT - RULE: PLACEHOLDER_TITLE
================================================================================
Generated: 2026-02-13 19:09:38
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis.boplass.govt.nz/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/NZ-BOP/geo/gisboplassgovtnz.yaml
Record ID: gisboplassgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis.boplass.govt.nz/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/NZ-MBH/geo/gismarlboroughgovtnz.yaml
Record ID: gismarlboroughgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis.marlborough.govt.nz/server/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/NZ-MBH/geo/gismarlboroughgovtnz.yaml
Record ID: gismarlboroughgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis.marlborough.govt.nz/server/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/NZ-CAN/geo/gisimageryecangovtnz.yaml
Record ID: gisimageryecangovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gisimagery.ecan.govt.nz/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/NZ-CAN/geo/gisimageryecangovtnz.yaml
Record ID: gisimageryecangovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gisimagery.ecan.govt.nz/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/NZ-CAN/geo/gisecangovtnz.yaml
Record ID: gisecangovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis.ecan.govt.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/NZ-CAN/geo/gisecangovtnz.yaml
Record ID: gisecangovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis.ecan.govt.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/indicators/exploredatastatsgovtnz.yaml
Record ID: exploredatastatsgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: explore.data.stats.govt.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/indicators/exploredatastatsgovtnz.yaml
Record ID: exploredatastatsgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: explore.data.stats.govt.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/geo/mapsesgovtnz.yaml
Record ID: mapsesgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.es.govt.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/geo/mapsesgovtnz.yaml
Record ID: mapsesgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.es.govt.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/geo/datafirstgashubarcgiscom.yaml
Record ID: datafirstgashubarcgiscom
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-firstgas.hub.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/geo/datafirstgashubarcgiscom.yaml
Record ID: datafirstgashubarcgiscom
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-firstgas.hub.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/geo/servicesgeocirrusconz.yaml
Record ID: servicesgeocirrusconz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: services.geocirrus.co.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/geo/servicesgeocirrusconz.yaml
Record ID: servicesgeocirrusconz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: services.geocirrus.co.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/geo/gistestniwaconz.yaml
Record ID: gistestniwaconz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gistest.niwa.co.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/geo/gistestniwaconz.yaml
Record ID: gistestniwaconz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gistest.niwa.co.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/geo/mpinescloudeaglegisconz.yaml
Record ID: mpinescloudeaglegisconz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: mpi_nes.cloud.eaglegis.co.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/geo/mpinescloudeaglegisconz.yaml
Record ID: mpinescloudeaglegisconz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: mpi_nes.cloud.eaglegis.co.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/geo/antcatantarcticanzgovtnz.yaml
Record ID: antcatantarcticanzgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: antcat.antarcticanz.govt.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/geo/antcatantarcticanzgovtnz.yaml
Record ID: antcatantarcticanzgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: antcat.antarcticanz.govt.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/geo/mapsgdcgovtnz.yaml
Record ID: mapsgdcgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.gdc.govt.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/geo/mapsgdcgovtnz.yaml
Record ID: mapsgdcgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.gdc.govt.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/Federal/geo/antnzgeodatanz.yaml
Record ID: antnzgeodatanz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: ant-nz.geodata.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/Federal/geo/antnzgeodatanz.yaml
Record ID: antnzgeodatanz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: ant-nz.geodata.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/NZ-HKB/geo/datanapiergovtnz.yaml
Record ID: datanapiergovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.napier.govt.nz
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/NZ-HKB/geo/datanapiergovtnz.yaml
Record ID: datanapiergovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.napier.govt.nz
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NZ/NZ-MWT/geo/geositepnccgovtnz.yaml
Record ID: geositepnccgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geosite.pncc.govt.nz/arcgis/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NZ/NZ-MWT/geo/geositepnccgovtnz.yaml
Record ID: geositepnccgovtnz
Country: NZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geosite.pncc.govt.nz/arcgis/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/NO-03/geo/nvegeodataonlineno.yaml
Record ID: nvegeodataonlineno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: nve.geodataonline.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/NO-03/geo/nvegeodataonlineno.yaml
Record ID: nvegeodataonlineno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: nve.geodataonline.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/NO-03/geo/geodatabymoslono.yaml
Record ID: geodatabymoslono
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.bymoslo.no/arcgis/rest/services/
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/NO-03/geo/geodatabymoslono.yaml
Record ID: geodatabymoslono
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.bymoslo.no/arcgis/rest/services/
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/NO-18/geo/nordlandsatlasno.yaml
Record ID: nordlandsatlasno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: nordlandsatlas.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/NO-18/geo/nordlandsatlasno.yaml
Record ID: nordlandsatlasno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: nordlandsatlas.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/NO-30/geo/arealregnskapvikenhubarcgiscom.yaml
Record ID: arealregnskapvikenhubarcgiscom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arealregnskap-viken.hub.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/NO-30/geo/arealregnskapvikenhubarcgiscom.yaml
Record ID: arealregnskapvikenhubarcgiscom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arealregnskap-viken.hub.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/NO-30/geo/karttjenesterlillestromkommuneno.yaml
Record ID: karttjenesterlillestromkommuneno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: karttjenester.lillestrom.kommune.no/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/NO-30/geo/karttjenesterlillestromkommuneno.yaml
Record ID: karttjenesterlillestromkommuneno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: karttjenester.lillestrom.kommune.no/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/NO-30/geo/vikenfylkevikenhubarcgiscom.yaml
Record ID: vikenfylkevikenhubarcgiscom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: viken-fylke-viken.hub.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/NO-30/geo/vikenfylkevikenhubarcgiscom.yaml
Record ID: vikenfylkevikenhubarcgiscom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: viken-fylke-viken.hub.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/NO-30/geo/hubfrstadkommopendataarcgiscom.yaml
Record ID: hubfrstadkommopendataarcgiscom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: hub-frstadkomm.opendata.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/NO-30/geo/hubfrstadkommopendataarcgiscom.yaml
Record ID: hubfrstadkommopendataarcgiscom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: hub-frstadkomm.opendata.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/opendata/datatesttollno.yaml
Record ID: datatesttollno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-test.toll.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/opendata/datatesttollno.yaml
Record ID: datatesttollno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-test.toll.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/opendata/catalogintarosnerscno.yaml
Record ID: catalogintarosnerscno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: catalog-intaros.nersc.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/opendata/catalogintarosnerscno.yaml
Record ID: catalogintarosnerscno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: catalog-intaros.nersc.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/opendatafiskeridirektoratettestkommunehubarcgiscom.yaml
Record ID: opendatafiskeridirektoratettestkommunehubarcgiscom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendatafiskeridirektoratet-testkommune.hub.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/opendatafiskeridirektoratettestkommunehubarcgiscom.yaml
Record ID: opendatafiskeridirektoratettestkommunehubarcgiscom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendatafiskeridirektoratet-testkommune.hub.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/kartrano.yaml
Record ID: kartrano
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: kart.ra.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/kartrano.yaml
Record ID: kartrano
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: kart.ra.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/geoserverbarentswatchno.yaml
Record ID: geoserverbarentswatchno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoserver.barentswatch.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/geoserverbarentswatchno.yaml
Record ID: geoserverbarentswatchno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoserver.barentswatch.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/urbanninano.yaml
Record ID: urbanninano
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: urban.nina.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/urbanninano.yaml
Record ID: urbanninano
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: urban.nina.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/arcgisproxydirnatno.yaml
Record ID: arcgisproxydirnatno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arcgisproxy.dirnat.no/arcgis/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/arcgisproxydirnatno.yaml
Record ID: arcgisproxydirnatno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arcgisproxy.dirnat.no/arcgis/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/geonodeseabeesigma2no.yaml
Record ID: geonodeseabeesigma2no
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geonode.seabee.sigma2.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/geonodeseabeesigma2no.yaml
Record ID: geonodeseabeesigma2no
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geonode.seabee.sigma2.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/mapsimrno.yaml
Record ID: mapsimrno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.imr.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/mapsimrno.yaml
Record ID: mapsimrno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.imr.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/geodataninano.yaml
Record ID: geodataninano
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.nina.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/geodataninano.yaml
Record ID: geodataninano
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.nina.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/arcgisgeodatasandefjordkommuneno.yaml
Record ID: arcgisgeodatasandefjordkommuneno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arcgis-geodata.sandefjord.kommune.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/arcgisgeodatasandefjordkommuneno.yaml
Record ID: arcgisgeodatasandefjordkommuneno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arcgis-geodata.sandefjord.kommune.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/geobarentswatchno.yaml
Record ID: geobarentswatchno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geo.barentswatch.no/geoserver
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/geobarentswatchno.yaml
Record ID: geobarentswatchno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geo.barentswatch.no/geoserver
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/arcgistestbaerumkommuneno.yaml
Record ID: arcgistestbaerumkommuneno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arcgistest.baerum.kommune.no/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/arcgistestbaerumkommuneno.yaml
Record ID: arcgistestbaerumkommuneno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arcgistest.baerum.kommune.no/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/geo/geodatanpolarno.yaml
Record ID: geodatanpolarno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.npolar.no/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/geo/geodatanpolarno.yaml
Record ID: geodatanpolarno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.npolar.no/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/scientific/usnfigsharecom.yaml
Record ID: usnfigsharecom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: usn.figshare.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/scientific/usnfigsharecom.yaml
Record ID: usnfigsharecom
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: usn.figshare.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/scientific/iptgbifno.yaml
Record ID: iptgbifno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: GBIF.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/scientific/dataverseno.yaml
Record ID: dataverseno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: Dataverse.no
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NO/Federal/scientific/dataverseno.yaml
Record ID: dataverseno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: Dataverse.no
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NO/Federal/scientific/gbifimrno.yaml
Record ID: gbifimrno
Country: NO
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: IMR.NO-IPT
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: GR/GR-A/geo/serviceschalandrigr.yaml
Record ID: serviceschalandrigr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: services.chalandri.gr/geoserver
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: GR/GR-A/geo/serviceschalandrigr.yaml
Record ID: serviceschalandrigr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: services.chalandri.gr/geoserver
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: GR/geo/panthromicrolabntuagr.yaml
Record ID: panthromicrolabntuagr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: panthro.microlab.ntua.gr
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: GR/geo/panthromicrolabntuagr.yaml
Record ID: panthromicrolabntuagr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: panthro.microlab.ntua.gr
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: GR/Federal/opendata/cataloghcapdatagr.yaml
Record ID: cataloghcapdatagr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: catalog.hcapdata.gr
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: GR/Federal/opendata/cataloghcapdatagr.yaml
Record ID: cataloghcapdatagr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: catalog.hcapdata.gr
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: GR/Federal/opendata/catalogdatagovgr.yaml
Record ID: catalogdatagovgr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: catalog.data.gov.gr
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: GR/Federal/opendata/catalogdatagovgr.yaml
Record ID: catalogdatagovgr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: catalog.data.gov.gr
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: GR/Federal/opendata/repositorydatagovgr.yaml
Record ID: repositorydatagovgr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: repository.data.gov.gr
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: GR/Federal/opendata/repositorydatagovgr.yaml
Record ID: repositorydatagovgr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: repository.data.gov.gr
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: GR/Federal/opendata/geodatagovgr.yaml
Record ID: geodatagovgr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: GEODATA.gov.gr
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: GR/Federal/opendata/geodatagovgr.yaml
Record ID: geodatagovgr
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: GEODATA.gov.gr
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: GR/Federal/scientific/usegalaxyelixirgreeceorg.yaml
Record ID: usegalaxyelixirgreeceorg
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: usegalaxy.elixir-greece.org
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: GR/Federal/scientific/usegalaxyelixirgreeceorg.yaml
Record ID: usegalaxyelixirgreeceorg
Country: GR
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: usegalaxy.elixir-greece.org
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: MN/Federal/geo/maps1212mn.yaml
Record ID: maps1212mn
Country: MN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.1212.mn/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: MN/Federal/geo/maps1212mn.yaml
Record ID: maps1212mn
Country: MN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.1212.mn/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: MN/Federal/geo/titemtogmn.yaml
Record ID: titemtogmn
Country: MN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: titem.tog.mn:6443
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: MN/Federal/geo/titemtogmn.yaml
Record ID: titemtogmn
Country: MN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: titem.tog.mn:6443
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: MN/Federal/geo/geonsdigovmn.yaml
Record ID: geonsdigovmn
Country: MN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geo.nsdi.gov.mn
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: MN/Federal/geo/geonsdigovmn.yaml
Record ID: geonsdigovmn
Country: MN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geo.nsdi.gov.mn
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: LC/geo/geoservicesgovtlc.yaml
Record ID: geoservicesgovtlc
Country: LC
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoservices.govt.lc/geoserver
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: LC/geo/geoservicesgovtlc.yaml
Record ID: geoservicesgovtlc
Country: LC
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoservices.govt.lc/geoserver
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: CN/CN-JX/opendata/datajiangxigovcn.yaml
Record ID: datajiangxigovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.jiangxi.gov.cn
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: CN/CN-JX/opendata/datajiangxigovcn.yaml
Record ID: datajiangxigovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.jiangxi.gov.cn
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: CN/CN-GD/opendata/opendataszgovcn.yaml
Record ID: opendataszgovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendata.sz.gov.cn
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: CN/CN-GD/opendata/opendataszgovcn.yaml
Record ID: opendataszgovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendata.sz.gov.cn
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: CN/CN-GD/opendata/datagzgovcn.yaml
Record ID: datagzgovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.gz.gov.cn
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: CN/CN-GD/opendata/datagzgovcn.yaml
Record ID: datagzgovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.gz.gov.cn
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: CN/CN-XZ/geo/xizangtianditugovcn.yaml
Record ID: xizangtianditugovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: xizang.tianditu.gov.cn/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: CN/CN-XZ/geo/xizangtianditugovcn.yaml
Record ID: xizangtianditugovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: xizang.tianditu.gov.cn/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: CN/CN-FJ/opendata/datafujiangovcn.yaml
Record ID: datafujiangovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.fujian.gov.cn
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: CN/CN-FJ/opendata/datafujiangovcn.yaml
Record ID: datafujiangovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.fujian.gov.cn
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: CN/CN-FJ/geo/zsbsspfuzhougovcn.yaml
Record ID: zsbsspfuzhougovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: zsbs.sp.fuzhou.gov.cn/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: CN/CN-FJ/geo/zsbsspfuzhougovcn.yaml
Record ID: zsbsspfuzhougovcn
Country: CN
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: zsbs.sp.fuzhou.gov.cn/arcgis/rest/services
